year,tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_number,Unemployment_Rate,Average_Age,Elderly_Population,Young_Population,Total_Population,employed,tile_encoded,panel_area_lag1,pv_price,ev_count_164m,ev_points_164m
2005,tile_r0_c15,70,66,1330.7043333333334,38.223333333333336,48.156671,11.444507,21,4.733333333333333,42.03333333333333,11640.666666666666,10331.333333333334,63012,67.93333333333334,7,37.26766666666666,5293.333333333333,0,0
2006,tile_r0_c15,67,62,1496.658,39.179,48.156671,11.444507,21,5.0,42.1,12045.0,10395.0,63763,67.5,7,38.223333333333336,5440.0,0,0
2007,tile_r0_c15,73,68,1476.9776666666667,40.34666666666667,48.156671,11.444507,21,4.633333333333333,42.13333333333333,12361.666666666666,10542.333333333334,64268,67.03333333333333,7,39.179,4893.333333333333,0,0
2008,tile_r0_c15,78,75,1457.2973333333332,41.51433333333333,48.156671,11.444507,21,4.266666666666667,42.16666666666667,12678.333333333334,10689.666666666666,64774,66.56666666666666,7,40.34666666666667,4346.666666666667,0,0
2009,tile_r0_c15,84,81,1437.617,42.682,48.156671,11.444507,21,3.9,42.2,12995.0,10837.0,65279,66.1,7,41.51433333333333,3800.0,0,0
2010,tile_r0_c15,87,83,1471.2033333333334,46.08,48.156671,11.444507,21,3.6666666666666665,42.2,13199.333333333334,11084.333333333334,66618,66.13333333333333,7,42.682,3250.0,0,0
2011,tile_r0_c15,89,86,1504.7896666666666,49.478,48.156671,11.444507,21,3.4333333333333336,42.2,13403.666666666666,11331.666666666666,67956,66.16666666666667,7,46.08,2700.0,0,0
2012,tile_r0_c15,92,88,1538.376,52.876,48.156671,11.444507,21,3.2,42.2,13608.0,11579.0,69295,66.2,7,49.478,2150.0,0,0
2013,tile_r0_c15,90,85,1618.5053333333333,49.12433333333333,48.156671,11.444507,21,3.3000000000000003,42.2,13797.0,11792.666666666666,70637,66.3,7,52.876,1950.0,0,0
2014,tile_r0_c15,87,83,1698.6346666666666,45.37266666666667,48.156671,11.444507,21,3.4,42.2,13986.0,12006.333333333334,71978,66.4,7,49.12433333333333,1750.0,0,0
2015,tile_r0_c15,85,80,1778.764,41.621,48.156671,11.444507,21,3.5,42.2,14175.0,12220.0,73320,66.5,7,45.37266666666667,1550.0,0,0
2016,tile_r0_c15,88,82,2176.362,51.60166666666667,48.156671,11.444507,21,3.2333333333333334,42.266666666666666,14238.666666666666,12359.333333333334,73755,66.46666666666667,7,41.621,1483.3333333333333,0,0
2017,tile_r0_c15,90,84,2573.96,61.58233333333334,48.156671,11.444507,21,2.966666666666667,42.333333333333336,14302.333333333334,12498.666666666666,74190,66.43333333333334,7,51.60166666666667,1416.6666666666667,0,0
2018,tile_r0_c15,93,86,2971.558,71.563,48.156671,11.444507,21,2.7,42.4,14366.0,12638.0,74625,66.4,7,61.58233333333334,1350.0,0,0
2019,tile_r0_c15,92,86,2257.311,77.3495,48.156671,11.444507,21,3.25,42.349999999999994,14498.5,12947.5,75963,66.45,7,71.563,1315.0,0,0
2020,tile_r0_c15,91,85,1543.064,83.136,48.156671,11.444507,21,3.8,42.3,14631.0,13257.0,77301,66.5,7,77.3495,1280.0,0,0
2021,tile_r0_c15,89,84,1474.107,79.261,48.156671,11.444507,21,3.5,42.099999999999994,14741.5,13659.5,78805,66.55,7,83.136,1415.0,0,0
2022,tile_r0_c15,87,83,1405.15,75.386,48.156671,11.444507,21,3.2,41.9,14852.0,14062.0,80309,66.6,7,79.261,1550.0,0,0
2023,tile_r0_c15,85,80,1718.5725,158.99849999999998,48.156671,11.444507,21,3.45,41.9,14947.5,14127.0,81056,66.75,7,75.386,1450.0,0,0
2024,tile_r0_c15,83,78,2031.995,242.611,48.156671,11.444507,21,3.7,41.9,15043.0,14192.0,81804,66.9,7,158.99849999999998,1350.0,0,0
2003,tile_r0_c16,67,63,3042.449,37.688,48.159667,11.444507,21,4.2,41.9,10832.0,10204.0,61509,68.8,8,,5000.0,0,0
2004,tile_r0_c16,66,59,3420.558666666667,97.95533333333334,48.159667,11.444507,21,4.466666666666667,41.96666666666667,11236.333333333334,10267.666666666666,62260,68.36666666666666,8,37.688,5146.666666666667,0,0
2005,tile_r0_c16,66,56,3798.6683333333335,158.22266666666667,48.159667,11.444507,21,4.733333333333333,42.03333333333333,11640.666666666666,10331.333333333334,63012,67.93333333333334,8,97.95533333333334,5293.333333333333,0,0
2006,tile_r0_c16,65,52,4176.778,218.49,48.159667,11.444507,21,5.0,42.1,12045.0,10395.0,63763,67.5,8,158.22266666666667,5440.0,0,0
2007,tile_r0_c16,69,58,4663.418333333333,181.756,48.159667,11.444507,21,4.633333333333333,42.13333333333333,12361.666666666666,10542.333333333334,64268,67.03333333333333,8,218.49,4893.333333333333,0,0
2008,tile_r0_c16,73,64,5150.058666666667,145.022,48.159667,11.444507,21,4.266666666666667,42.16666666666667,12678.333333333334,10689.666666666666,64774,66.56666666666666,8,181.756,4346.666666666667,0,0
2009,tile_r0_c16,77,70,5636.699,108.288,48.159667,11.444507,21,3.9,42.2,12995.0,10837.0,65279,66.1,8,145.022,3800.0,0,0
2010,tile_r0_c16,76,70,5165.303,145.37666666666667,48.159667,11.444507,21,3.6666666666666665,42.2,13199.333333333334,11084.333333333334,66618,66.13333333333333,8,108.288,3250.0,0,0
2011,tile_r0_c16,74,69,4693.907,182.46533333333332,48.159667,11.444507,21,3.4333333333333336,42.2,13403.666666666666,11331.666666666666,67956,66.16666666666667,8,145.37666666666667,2700.0,0,0
2012,tile_r0_c16,73,69,4222.511,219.554,48.159667,11.444507,21,3.2,42.2,13608.0,11579.0,69295,66.2,8,182.46533333333332,2150.0,0,0
2013,tile_r0_c16,74,69,5326.914333333333,285.305,48.159667,11.444507,21,3.3000000000000003,42.2,13797.0,11792.666666666666,70637,66.3,8,219.554,1950.0,0,0
2014,tile_r0_c16,76,69,6431.317666666666,351.05600000000004,48.159667,11.444507,21,3.4,42.2,13986.0,12006.333333333334,71978,66.4,8,285.305,1750.0,0,0
2015,tile_r0_c16,77,69,7535.721,416.807,48.159667,11.444507,21,3.5,42.2,14175.0,12220.0,73320,66.5,8,351.05600000000004,1550.0,0,0
2016,tile_r0_c16,77,70,7023.616,407.1453333333333,48.159667,11.444507,21,3.2333333333333334,42.266666666666666,14238.666666666666,12359.333333333334,73755,66.46666666666667,8,416.807,1483.3333333333333,0,0
2017,tile_r0_c16,77,71,6511.5109999999995,397.4836666666667,48.159667,11.444507,21,2.966666666666667,42.333333333333336,14302.333333333334,12498.666666666666,74190,66.43333333333334,8,407.1453333333333,1416.6666666666667,0,0
2018,tile_r0_c16,77,72,5999.406,387.822,48.159667,11.444507,21,2.7,42.4,14366.0,12638.0,74625,66.4,8,397.4836666666667,1350.0,0,0
2019,tile_r0_c16,80,74,4118.536,361.7065,48.159667,11.444507,21,3.25,42.349999999999994,14498.5,12947.5,75963,66.45,8,387.822,1315.0,0,0
2020,tile_r0_c16,82,77,2237.666,335.591,48.159667,11.444507,21,3.8,42.3,14631.0,13257.0,77301,66.5,8,361.7065,1280.0,0,0
2021,tile_r0_c16,81,75,2206.8195,342.8105,48.159667,11.444507,21,3.5,42.099999999999994,14741.5,13659.5,78805,66.55,8,335.591,1415.0,0,0
2022,tile_r0_c16,80,73,2175.973,350.03,48.159667,11.444507,21,3.2,41.9,14852.0,14062.0,80309,66.6,8,342.8105,1550.0,0,0
2023,tile_r0_c16,80,74,3126.8225,351.8875,48.159667,11.444507,21,3.45,41.9,14947.5,14127.0,81056,66.75,8,350.03,1450.0,0,0
2024,tile_r0_c16,81,74,4077.672,353.745,48.159667,11.444507,21,3.7,41.9,15043.0,14192.0,81804,66.9,8,351.8875,1350.0,0,0
2003,tile_r0_c17,98,93,4070.458,86.408,48.162663,11.444507,21,4.2,41.9,10832.0,10204.0,61509,68.8,9,,5000.0,0,0
2004,tile_r0_c17,102,96,3330.139,98.828,48.162663,11.444507,21,4.466666666666667,41.96666666666667,11236.333333333334,10267.666666666666,62260,68.36666666666666,9,86.408,5146.666666666667,0,0
2005,tile_r0_c17,107,99,2589.8199999999997,111.248,48.162663,11.444507,21,4.733333333333333,42.03333333333333,11640.666666666666,10331.333333333334,63012,67.93333333333334,9,98.828,5293.333333333333,0,0
2006,tile_r0_c17,111,102,1849.501,123.668,48.162663,11.444507,21,5.0,42.1,12045.0,10395.0,63763,67.5,9,111.248,5440.0,0,0
2007,tile_r0_c17,115,102,2865.3506666666667,170.65833333333333,48.162663,11.444507,21,4.633333333333333,42.13333333333333,12361.666666666666,10542.333333333334,64268,67.03333333333333,9,123.668,4893.333333333333,0,0
2008,tile_r0_c17,119,103,3881.200333333333,217.64866666666666,48.162663,11.444507,21,4.266666666666667,42.16666666666667,12678.333333333334,10689.666666666666,64774,66.56666666666666,9,170.65833333333333,4346.666666666667,0,0
2009,tile_r0_c17,123,103,4897.05,264.639,48.162663,11.444507,21,3.9,42.2,12995.0,10837.0,65279,66.1,9,217.64866666666666,3800.0,0,0
2010,tile_r0_c17,122,106,4079.8463333333334,213.19,48.162663,11.444507,21,3.6666666666666665,42.2,13199.333333333334,11084.333333333334,66618,66.13333333333333,9,264.639,3250.0,0,0
2011,tile_r0_c17,122,108,3262.6426666666666,161.74099999999999,48.162663,11.444507,21,3.4333333333333336,42.2,13403.666666666666,11331.666666666666,67956,66.16666666666667,9,213.19,2700.0,0,0
2012,tile_r0_c17,121,111,2445.439,110.292,48.162663,11.444507,21,3.2,42.2,13608.0,11579.0,69295,66.2,9,161.74099999999999,2150.0,0,0
2013,tile_r0_c17,119,106,3116.048,139.095,48.162663,11.444507,21,3.3000000000000003,42.2,13797.0,11792.666666666666,70637,66.3,9,110.292,1950.0,0,0
2014,tile_r0_c17,116,102,3786.6569999999997,167.898,48.162663,11.444507,21,3.4,42.2,13986.0,12006.333333333334,71978,66.4,9,139.095,1750.0,0,0
2015,tile_r0_c17,114,97,4457.266,196.701,48.162663,11.444507,21,3.5,42.2,14175.0,12220.0,73320,66.5,9,167.898,1550.0,0,0
2016,tile_r0_c17,116,98,4711.326,224.68966666666665,48.162663,11.444507,21,3.2333333333333334,42.266666666666666,14238.666666666666,12359.333333333334,73755,66.46666666666667,9,196.701,1483.3333333333333,0,0
2017,tile_r0_c17,118,100,4965.3859999999995,252.6783333333333,48.162663,11.444507,21,2.966666666666667,42.333333333333336,14302.333333333334,12498.666666666666,74190,66.43333333333334,9,224.68966666666665,1416.6666666666667,0,0
2018,tile_r0_c17,120,101,5219.446,280.667,48.162663,11.444507,21,2.7,42.4,14366.0,12638.0,74625,66.4,9,252.6783333333333,1350.0,0,0
2019,tile_r0_c17,122,104,5099.1785,280.7735,48.162663,11.444507,21,3.25,42.349999999999994,14498.5,12947.5,75963,66.45,9,280.667,1315.0,0,0
2020,tile_r0_c17,123,106,4978.911,280.88,48.162663,11.444507,21,3.8,42.3,14631.0,13257.0,77301,66.5,9,280.7735,1280.0,0,0
2021,tile_r0_c17,118,99,6859.4185,369.358,48.162663,11.444507,21,3.5,42.099999999999994,14741.5,13659.5,78805,66.55,9,280.88,1415.0,0,0
2022,tile_r0_c17,113,92,8739.926,457.836,48.162663,11.444507,21,3.2,41.9,14852.0,14062.0,80309,66.6,9,369.358,1550.0,0,0
2023,tile_r0_c17,115,95,7623.5625,453.9615,48.162663,11.444507,21,3.45,41.9,14947.5,14127.0,81056,66.75,9,457.836,1450.0,0,0
2024,tile_r0_c17,117,98,6507.199,450.087,48.162663,11.444507,21,3.7,41.9,15043.0,14192.0,81804,66.9,9,453.9615,1350.0,0,0
2003,tile_r0_c18,5,5,0.0,0.0,48.165659,11.444507,21,4.2,41.9,10832.0,10204.0,61509,68.8,10,,5000.0,0,0
2004,tile_r0_c18,5,5,0.0,0.0,48.165659,11.444507,21,4.466666666666667,41.96666666666667,11236.333333333334,10267.666666666666,62260,68.36666666666666,10,0.0,5146.666666666667,0,0
2005,tile_r0_c18,5,5,0.0,0.0,48.165659,11.444507,21,4.733333333333333,42.03333333333333,11640.666666666666,10331.333333333334,63012,67.93333333333334,10,0.0,5293.333333333333,0,0
2006,tile_r0_c18,5,5,0.0,0.0,48.165659,11.444507,21,5.0,42.1,12045.0,10395.0,63763,67.5,10,0.0,5440.0,0,0
2007,tile_r0_c18,6,5,71.682,0.5306666666666667,48.165659,11.444507,21,4.633333333333333,42.13333333333333,12361.666666666666,10542.333333333334,64268,67.03333333333333,10,0.0,4893.333333333333,0,0
2008,tile_r0_c18,6,6,143.364,1.0613333333333335,48.165659,11.444507,21,4.266666666666667,42.16666666666667,12678.333333333334,10689.666666666666,64774,66.56666666666666,10,0.5306666666666667,4346.666666666667,0,0
2009,tile_r0_c18,7,6,215.046,1.592,48.165659,11.444507,21,3.9,42.2,12995.0,10837.0,65279,66.1,10,1.0613333333333335,3800.0,0,0
2010,tile_r0_c18,6,6,143.36399999999998,1.0613333333333332,48.165659,11.444507,21,3.6666666666666665,42.2,13199.333333333334,11084.333333333334,66618,66.13333333333333,10,1.592,3250.0,0,0
2011,tile_r0_c18,6,5,71.68199999999999,0.5306666666666666,48.165659,11.444507,21,3.4333333333333336,42.2,13403.666666666666,11331.666666666666,67956,66.16666666666667,10,1.0613333333333332,2700.0,0,0
2012,tile_r0_c18,5,5,0.0,0.0,48.165659,11.444507,21,3.2,42.2,13608.0,11579.0,69295,66.2,10,0.5306666666666666,2150.0,0,0
2013,tile_r0_c18,6,6,0.0,0.0,48.165659,11.444507,21,3.3000000000000003,42.2,13797.0,11792.666666666666,70637,66.3,10,0.0,1950.0,0,0
2014,tile_r0_c18,8,8,0.0,0.0,48.165659,11.444507,21,3.4,42.2,13986.0,12006.333333333334,71978,66.4,10,0.0,1750.0,0,0
2015,tile_r0_c18,9,9,0.0,0.0,48.165659,11.444507,21,3.5,42.2,14175.0,12220.0,73320,66.5,10,0.0,1550.0,0,0
2016,tile_r0_c18,9,8,224.63400000000001,0.49533333333333335,48.165659,11.444507,21,3.2333333333333334,42.266666666666666,14238.666666666666,12359.333333333334,73755,66.46666666666667,10,0.0,1483.3333333333333,0,0
2017,tile_r0_c18,8,8,449.26800000000003,0.9906666666666667,48.165659,11.444507,21,2.966666666666667,42.333333333333336,14302.333333333334,12498.666666666666,74190,66.43333333333334,10,0.49533333333333335,1416.6666666666667,0,0
2018,tile_r0_c18,8,7,673.902,1.486,48.165659,11.444507,21,2.7,42.4,14366.0,12638.0,74625,66.4,10,0.9906666666666667,1350.0,0,0
2019,tile_r0_c18,10,9,336.951,0.743,48.165659,11.444507,21,3.25,42.349999999999994,14498.5,12947.5,75963,66.45,10,1.486,1315.0,0,0
2020,tile_r0_c18,11,11,0.0,0.0,48.165659,11.444507,21,3.8,42.3,14631.0,13257.0,77301,66.5,10,0.743,1280.0,0,0
2021,tile_r0_c18,11,10,116.917,3.3965,48.165659,11.444507,21,3.5,42.099999999999994,14741.5,13659.5,78805,66.55,10,0.0,1415.0,0,0
2022,tile_r0_c18,11,10,233.834,6.793,48.165659,11.444507,21,3.2,41.9,14852.0,14062.0,80309,66.6,10,3.3965,1550.0,0,0
2023,tile_r0_c18,9,7,696.9355,33.7535,48.165659,11.444507,21,3.45,41.9,14947.5,14127.0,81056,66.75,10,6.793,1450.0,0,0
2024,tile_r0_c18,7,4,1160.037,60.714,48.165659,11.444507,21,3.7,41.9,15043.0,14192.0,81804,66.9,10,33.7535,1350.0,0,0
2003,tile_r0_c19,2,1,192.415,1.167,48.168655,11.444507,21,4.2,41.9,10832.0,10204.0,61509,68.8,11,,5000.0,0,0
2004,tile_r0_c19,2,1,197.79233333333332,1.167,48.168655,11.444507,21,4.466666666666667,41.96666666666667,11236.333333333334,10267.666666666666,62260,68.36666666666666,11,1.167,5146.666666666667,0,0
2005,tile_r0_c19,2,1,203.16966666666667,1.167,48.168655,11.444507,21,4.733333333333333,42.03333333333333,11640.666666666666,10331.333333333334,63012,67.93333333333334,11,1.167,5293.333333333333,0,0
2006,tile_r0_c19,2,1,208.547,1.167,48.168655,11.444507,21,5.0,42.1,12045.0,10395.0,63763,67.5,11,1.167,5440.0,0,0
2007,tile_r0_c19,2,1,254.43033333333332,31.060666666666666,48.168655,11.444507,21,4.633333333333333,42.13333333333333,12361.666666666666,10542.333333333334,64268,67.03333333333333,11,1.167,4893.333333333333,0,0
2008,tile_r0_c19,2,0,300.3136666666667,60.95433333333333,48.168655,11.444507,21,4.266666666666667,42.16666666666667,12678.333333333334,10689.666666666666,64774,66.56666666666666,11,31.060666666666666,4346.666666666667,0,0
2009,tile_r0_c19,2,0,346.197,90.848,48.168655,11.444507,21,3.9,42.2,12995.0,10837.0,65279,66.1,11,60.95433333333333,3800.0,0,0
2010,tile_r0_c19,2,0,364.239,70.223,48.168655,11.444507,21,3.6666666666666665,42.2,13199.333333333334,11084.333333333334,66618,66.13333333333333,11,90.848,3250.0,0,0
2011,tile_r0_c19,3,1,382.281,49.598,48.168655,11.444507,21,3.4333333333333336,42.2,13403.666666666666,11331.666666666666,67956,66.16666666666667,11,70.223,2700.0,0,0
2012,tile_r0_c19,3,1,400.323,28.973,48.168655,11.444507,21,3.2,42.2,13608.0,11579.0,69295,66.2,11,49.598,2150.0,0,0
2013,tile_r0_c19,3,1,345.8433333333333,61.059999999999995,48.168655,11.444507,21,3.3000000000000003,42.2,13797.0,11792.666666666666,70637,66.3,11,28.973,1950.0,0,0
2014,tile_r0_c19,2,1,291.36366666666663,93.14699999999999,48.168655,11.444507,21,3.4,42.2,13986.0,12006.333333333334,71978,66.4,11,61.059999999999995,1750.0,0,0
2015,tile_r0_c19,2,1,236.884,125.234,48.168655,11.444507,21,3.5,42.2,14175.0,12220.0,73320,66.5,11,93.14699999999999,1550.0,0,0
2016,tile_r0_c19,2,1,221.84866666666665,102.48666666666666,48.168655,11.444507,21,3.2333333333333334,42.266666666666666,14238.666666666666,12359.333333333334,73755,66.46666666666667,11,125.234,1483.3333333333333,0,0
2017,tile_r0_c19,2,1,206.81333333333333,79.73933333333333,48.168655,11.444507,21,2.966666666666667,42.333333333333336,14302.333333333334,12498.666666666666,74190,66.43333333333334,11,102.48666666666666,1416.6666666666667,0,0
2018,tile_r0_c19,2,1,191.778,56.992,48.168655,11.444507,21,2.7,42.4,14366.0,12638.0,74625,66.4,11,79.73933333333333,1350.0,0,0
2019,tile_r0_c19,2,2,95.889,28.496,48.168655,11.444507,21,3.25,42.349999999999994,14498.5,12947.5,75963,66.45,11,56.992,1315.0,0,0
2020,tile_r0_c19,3,3,0.0,0.0,48.168655,11.444507,21,3.8,42.3,14631.0,13257.0,77301,66.5,11,28.496,1280.0,0,0
2021,tile_r0_c19,4,4,0.0,0.0,48.168655,11.444507,21,3.5,42.099999999999994,14741.5,13659.5,78805,66.55,11,0.0,1415.0,0,0
2022,tile_r0_c19,5,5,0.0,0.0,48.168655,11.444507,21,3.2,41.9,14852.0,14062.0,80309,66.6,11,0.0,1550.0,0,0
2023,tile_r0_c19,4,4,0.0,0.0,48.168655,11.444507,21,3.45,41.9,14947.5,14127.0,81056,66.75,11,0.0,1450.0,0,0
2024,tile_r0_c19,2,2,0.0,0.0,48.168655,11.444507,21,3.7,41.9,15043.0,14192.0,81804,66.9,11,0.0,1350.0,0,0
2003,tile_r0_c2,47,43,1892.821,393.768,48.117704,11.444507,20,4.6,42.6,8329.0,6922.0,42823,67.3,12,,5000.0,0,0
2004,tile_r0_c2,44,39,2599.404,368.28266666666667,48.117704,11.444507,20,4.966666666666667,42.6,8721.0,7029.0,43546,66.73333333333333,12,393.768,5146.666666666667,0,0
2005,tile_r0_c2,40,35,3305.987,342.7973333333333,48.117704,11.444507,20,5.333333333333333,42.6,9113.0,7136.0,44270,66.16666666666666,12,368.28266666666667,5293.333333333333,0,0
2006,tile_r0_c2,37,31,4012.57,317.312,48.117704,11.444507,20,5.7,42.6,9505.0,7243.0,44993,65.6,12,342.7973333333333,5440.0,0,0
2007,tile_r0_c2,39,31,6708.981666666667,594.8916666666667,48.117704,11.444507,20,5.333333333333333,42.63333333333333,9765.333333333334,7242.0,45492,65.36666666666666,12,317.312,4893.333333333333,0,0
2008,tile_r0_c2,40,31,9405.393333333333,872.4713333333333,48.117704,11.444507,20,4.966666666666667,42.66666666666667,10025.666666666666,7241.0,45991,65.13333333333334,12,594.8916666666667,4346.666666666667,0,0
2009,tile_r0_c2,42,31,12101.805,1150.051,48.117704,11.444507,20,4.6,42.7,10286.0,7240.0,46490,64.9,12,872.4713333333333,3800.0,0,0
2010,tile_r0_c2,39,30,11286.354333333333,1008.6153333333333,48.117704,11.444507,20,4.333333333333333,42.766666666666666,10399.666666666666,7280.333333333333,46976,64.9,12,1150.051,3250.0,0,0
2011,tile_r0_c2,37,29,10470.903666666667,867.1796666666667,48.117704,11.444507,20,4.066666666666666,42.833333333333336,10513.333333333334,7320.666666666667,47463,64.9,12,1008.6153333333333,2700.0,0,0
2012,tile_r0_c2,34,28,9655.453,725.744,48.117704,11.444507,20,3.8,42.9,10627.0,7361.0,47949,64.9,12,867.1796666666667,2150.0,0,0
2013,tile_r0_c2,36,30,9488.648333333333,831.128,48.117704,11.444507,20,3.6999999999999997,42.9,10735.666666666666,7436.666666666667,48718,65.10000000000001,12,725.744,1950.0,0,0
2014,tile_r0_c2,39,32,9321.843666666668,936.512,48.117704,11.444507,20,3.6,42.9,10844.333333333334,7512.333333333333,49488,65.3,12,831.128,1750.0,0,0
2015,tile_r0_c2,41,34,9155.039,1041.896,48.117704,11.444507,20,3.5,42.9,10953.0,7588.0,50257,65.5,12,936.512,1550.0,0,0
2016,tile_r0_c2,40,33,9840.748333333333,1068.1596666666667,48.117704,11.444507,20,3.2,43.0,10939.666666666666,7535.0,50137,65.56666666666666,12,1041.896,1483.3333333333333,0,0
2017,tile_r0_c2,39,32,10526.457666666667,1094.4233333333332,48.117704,11.444507,20,2.9,43.1,10926.333333333334,7482.0,50018,65.63333333333334,12,1068.1596666666667,1416.6666666666667,0,0
2018,tile_r0_c2,38,31,11212.167,1120.687,48.117704,11.444507,20,2.6,43.2,10913.0,7429.0,49898,65.7,12,1094.4233333333332,1350.0,0,0
2019,tile_r0_c2,40,32,12076.9535,859.9994999999999,48.117704,11.444507,20,2.95,43.35,10907.0,7403.5,49834,65.75,12,1120.687,1315.0,0,0
2020,tile_r0_c2,41,32,12941.74,599.312,48.117704,11.444507,20,3.3,43.5,10901.0,7378.0,49770,65.8,12,859.9994999999999,1280.0,0,0
2021,tile_r0_c2,40,32,10214.18,566.4545,48.117704,11.444507,20,3.2,43.2,10814.0,7654.0,50504,65.85,12,599.312,1415.0,0,0
2022,tile_r0_c2,39,31,7486.62,533.597,48.117704,11.444507,20,3.1,42.9,10727.0,7930.0,51239,65.9,12,566.4545,1550.0,0,0
2023,tile_r0_c2,40,32,9208.8595,678.3235,48.117704,11.444507,20,3.3,42.95,10739.5,7863.0,51438,66.15,12,533.597,1450.0,0,0
2024,tile_r0_c2,42,34,10931.099,823.05,48.117704,11.444507,20,3.5,43.0,10752.0,7796.0,51637,66.4,12,678.3235,1350.0,0,0
2003,tile_r0_c20,0,0,0.0,0.0,48.17165,11.444507,21,4.2,41.9,10832.0,10204.0,61509,68.8,13,,5000.0,0,0
2004,tile_r0_c20,0,0,0.0,0.0,48.17165,11.444507,21,4.466666666666667,41.96666666666667,11236.333333333334,10267.666666666666,62260,68.36666666666666,13,0.0,5146.666666666667,0,0
2005,tile_r0_c20,0,0,0.0,0.0,48.17165,11.444507,21,4.733333333333333,42.03333333333333,11640.666666666666,10331.333333333334,63012,67.93333333333334,13,0.0,5293.333333333333,0,0
2006,tile_r0_c20,0,0,0.0,0.0,48.17165,11.444507,21,5.0,42.1,12045.0,10395.0,63763,67.5,13,0.0,5440.0,0,0
2007,tile_r0_c20,0,0,0.0,0.0,48.17165,11.444507,21,4.633333333333333,42.13333333333333,12361.666666666666,10542.333333333334,64268,67.03333333333333,13,0.0,4893.333333333333,0,0
2008,tile_r0_c20,0,0,0.0,0.0,48.17165,11.444507,21,4.266666666666667,42.16666666666667,12678.333333333334,10689.666666666666,64774,66.56666666666666,13,0.0,4346.666666666667,0,0
